id_child,placement_start_date,placement_end_date,resource_type_on_this_placement,placement_index,removal_county,placement_county,id_provider,placement_length
14422,2/13/22,12/9/23,kin,2,Kane,Tazewell,NA,664
14422,12/9/23,12/22/23,foster_home,3,Kane,Kane,502927,13
14422,12/22/23,4/5/24,kin,4,Kane,Kane,NA,105
14423,1/1/22,1/21/22,foster_home,1,Cook,DuPage,501682,20
14423,1/21/22,9/2/24,kin,2,Cook,Cook,NA,955
14423,9/2/24,9/22/24,foster_home,3,Cook,Lake,503704,20
14423,9/22/24,7/1/26,foster_home,4,Cook,Henderson,502360,647
14426,1/1/22,6/13/22,kin,1,DuPage,Clinton,NA,163
14426,6/13/22,9/21/24,foster_home,2,DuPage,DuPage,501627,831
14427,1/1/22,5/16/23,foster_home,1,Will,Menard,505107,500
14427,5/16/23,5/21/23,foster_home,2,Will,Saline,505927,5
14433,1/1/22,11/17/23,kin,1,Randolph,Randolph,NA,685
14433,11/17/23,1/22/24,foster_home,2,Randolph,Randolph,505768,66
14433,1/22/24,1/30/24,foster_home,3,Randolph,Morgan,505330,8
14433,1/30/24,7/1/26,foster_home,4,Randolph,Randolph,505752,883
14435,1/1/22,3/3/22,kin,1,Brown,Brown,NA,61
14436,7/27/22,8/13/22,foster_home,1,Cook,Kane,503254,17
14436,8/13/22,11/6/22,foster_home,2,Cook,Cook,500830,85
14436,11/6/22,9/1/24,kin,3,Cook,Cook,NA,665
14436,9/1/24,10/7/24,foster_home,4,Cook,Kane,503119,36
14436,10/7/24,7/26/25,kin,5,Cook,Cook,NA,292
14439,1/1/22,10/21/22,foster_home,1,Kane,Kane,502800,293
14439,10/21/22,11/16/24,kin,2,Kane,Stephenson,NA,757
14439,11/16/24,5/4/26,kin,3,Kane,Fulton,NA,534
14442,3/1/25,3/9/25,foster_home,1,McLean,McLean,504943,8
14442,3/9/25,7/1/26,foster_home,2,McLean,Lawrence,504295,479
14443,1/1/22,10/26/22,kin,1,Jefferson,Coles,NA,298
14443,10/26/22,1/8/23,nonfamily,2,Jefferson,Washington,800348,74
14443,1/8/23,4/5/23,foster_home,3,Jefferson,Jefferson,502617,87
14446,1/1/22,8/29/22,kin,1,Rock Island,Rock Island,NA,240
14452,12/26/23,2/14/24,kin,1,McHenry,Menard,NA,50
14456,1/1/22,5/25/22,foster_home,1,Cook,Cook,500713,144
14456,5/25/22,9/5/22,foster_home,2,Cook,Kane,502954,103
14456,9/5/22,12/5/23,kin,3,Cook,Massac,NA,456
14456,12/5/23,12/7/23,foster_home,4,Cook,Will,506841,2
14456,12/7/23,12/21/23,foster_home,5,Cook,Cook,501005,14
14456,12/21/23,5/18/24,foster_home,6,Cook,Kane,502894,149
14456,5/18/24,5/21/24,kin,7,Cook,Cook,NA,3
14458,1/12/23,1/15/23,foster_home,1,Christian,Christian,500452,3
14458,1/15/23,3/10/23,foster_home,2,Christian,Christian,500452,54
14462,1/1/22,1/15/22,foster_home,1,DeKalb,DeKalb,501174,14
14462,1/15/22,4/23/24,foster_home,2,DeKalb,Bureau,500267,829
14462,4/23/24,7/1/26,kin,3,DeKalb,Putnam,NA,799
14463,1/31/26,6/17/26,foster_home,1,DuPage,McHenry,504862,137
14463,6/17/26,7/1/26,kin,2,DuPage,Fayette,NA,14
14464,2/28/23,6/1/23,foster_home,1,Cook,Cook,500745,93
14464,6/1/23,7/15/23,kin,2,Cook,Wayne,NA,44
14464,7/15/23,7/24/23,foster_home,3,Cook,Williamson,507335,9
14464,7/24/23,7/26/23,nonfamily,4,Cook,Richland,800293,2
14465,1/1/22,2/15/23,kin,1,Winnebago,Winnebago,NA,410
14465,2/15/23,3/9/26,kin,2,Winnebago,Winnebago,NA,1118
14465,3/9/26,4/13/26,foster_home,3,Winnebago,Winnebago,507350,35
14465,4/13/26,7/1/26,foster_home,4,Winnebago,Clay,500526,79
14466,1/1/22,5/28/23,foster_home,1,Rock Island,Boone,500156,512
14466,5/28/23,7/1/26,foster_home,2,Rock Island,Rock Island,505830,1130
14470,1/1/22,10/8/23,kin,1,Will,Douglas,NA,645
14471,10/16/23,10/19/23,foster_home,1,Ogle,Ogle,505388,3
14471,10/19/23,7/17/24,kin,2,Ogle,Putnam,NA,272
14471,7/17/24,7/24/24,foster_home,3,Ogle,Ogle,505421,7
14471,7/24/24,7/1/26,foster_home,4,Ogle,Putnam,505732,707
14472,1/1/22,1/26/22,foster_home,1,Madison,Boone,500145,25
14476,1/1/22,1/31/22,kin,1,Cook,Warren,NA,30
14476,1/31/22,3/4/22,kin,2,Cook,Cook,NA,32
14476,3/4/22,7/20/22,foster_home,3,Cook,Henderson,502377,138
14476,7/20/22,1/6/23,foster_home,4,Cook,Cook,500831,170
14476,1/6/23,3/21/23,foster_home,5,Cook,Will,507084,74
14477,5/7/26,7/1/26,kin,1,Cook,St. Clair,NA,55
14478,1/1/22,1/16/24,kin,1,Knox,Knox,NA,745
14478,1/16/24,2/22/24,kin,2,Knox,Knox,NA,37
14478,2/22/24,6/25/24,foster_home,3,Knox,DeKalb,501201,124
14480,1/1/22,12/12/24,kin,1,Cook,Clark,NA,1076
14483,4/30/24,6/18/24,foster_home,1,DuPage,Cumberland,501083,49
14483,6/18/24,11/14/24,foster_home,2,DuPage,LaSalle,503522,149
14483,11/14/24,11/25/24,foster_home,3,DuPage,Massac,504734,11
14484,4/7/23,5/6/23,kin,1,Lake,Scott,NA,29
14484,5/6/23,5/16/23,foster_home,2,Lake,Woodford,507452,10
14484,5/16/23,5/31/23,foster_home,3,Lake,Montgomery,505295,15
14484,5/31/23,9/14/23,kin,4,Lake,Cumberland,NA,106
14484,9/14/23,8/31/24,kin,5,Lake,Lake,NA,352
14484,8/31/24,9/3/24,foster_home,6,Lake,Hamilton,502258,3
14484,9/3/24,9/7/24,kin,7,Lake,Warren,NA,4
14484,9/7/24,9/23/24,foster_home,8,Lake,Alexander,500069,16
14484,9/23/24,1/1/25,kin,9,Lake,Piatt,NA,100
14484,1/1/25,1/26/25,kin,10,Lake,Jo Daviess,NA,25
14484,1/26/25,2/6/25,foster_home,11,Lake,Crawford,501042,11
14485,5/9/24,6/14/26,kin,1,McHenry,McHenry,NA,766
14485,6/14/26,6/23/26,foster_home,2,McHenry,Piatt,505573,9
14485,6/23/26,7/1/26,foster_home,3,McHenry,McHenry,504857,8
14487,1/1/22,1/30/22,kin,1,DuPage,DuPage,NA,29
14487,1/30/22,5/4/24,kin,2,DuPage,DuPage,NA,825
14487,5/4/24,8/3/24,foster_home,3,DuPage,Ford,502013,91
14488,6/21/23,7/3/23,foster_home,1,Kane,Adams,500007,12
14488,7/3/23,9/22/23,foster_home,2,Kane,Kane,503077,81
14488,9/22/23,6/5/26,foster_home,3,Kane,McHenry,504860,987
14488,6/5/26,7/1/26,kin,4,Kane,Shelby,NA,26
14490,1/1/22,1/17/22,foster_home,1,Adams,Adams,500007,16
14490,1/17/22,8/30/22,nonfamily,2,Adams,St. Clair,800322,225
14490,8/30/22,9/16/22,foster_home,3,Adams,Adams,500010,17
14492,1/1/22,7/22/22,kin,1,DuPage,Kane,NA,202
14492,7/22/22,7/15/24,foster_home,2,DuPage,Hardin,502343,724
14493,7/31/25,8/11/25,foster_home,1,Lake,Lake,504284,11
14493,8/11/25,7/1/26,kin,2,Lake,Winnebago,NA,324
14497,1/1/22,2/28/22,kin,1,McHenry,McHenry,NA,58
14497,2/28/22,7/3/22,foster_home,2,McHenry,Christian,500437,125
14498,1/1/22,4/20/23,foster_home,1,Will,Will,506748,474
14498,4/20/23,12/12/25,kin,2,Will,Will,NA,967
14498,12/12/25,1/30/26,foster_home,3,Will,Will,507183,49
14498,1/30/26,4/26/26,foster_home,4,Will,Whiteside,506717,86
14498,4/26/26,7/1/26,foster_home,5,Will,Lake,503749,66
14499,8/11/23,9/11/23,kin,1,Cook,Effingham,NA,31
14499,9/11/23,12/10/23,foster_home,2,Cook,Cook,500862,90
14499,12/10/23,1/5/24,foster_home,3,Cook,DuPage,501740,26
14499,1/5/24,1/6/24,kin,4,Cook,Cook,NA,1
14500,1/1/22,6/11/23,foster_home,1,Whiteside,Whiteside,506719,526
14500,6/11/23,1/6/24,foster_home,2,Whiteside,Whiteside,506716,209
14502,5/14/23,10/5/24,foster_home,1,Lake,Lake,504102,510
14502,10/5/24,10/14/24,foster_home,2,Lake,Lake,503790,9
14502,10/14/24,11/5/24,foster_home,3,Lake,Lake,503561,22
14502,11/5/24,1/31/26,kin,4,Lake,Kankakee,NA,452
14502,1/31/26,2/2/26,nonfamily,5,Lake,Brown,800016,2
14502,2/2/26,6/3/26,nonfamily,6,Lake,Livingston,800196,121
14502,6/3/26,6/16/26,foster_home,7,Lake,Johnson,502727,13
14502,6/16/26,7/1/26,foster_home,8,Lake,Woodford,507465,15
14503,8/8/22,8/15/22,foster_home,1,Sangamon,Sangamon,505953,7
14503,8/15/22,1/11/23,kin,2,Sangamon,Sangamon,NA,149
14503,1/11/23,3/9/23,foster_home,3,Sangamon,Sangamon,506002,57
14504,1/1/22,8/25/23,kin,1,Macon,Macon,NA,601
14504,8/25/23,7/1/26,foster_home,2,Macon,Macon,504466,1041
14508,8/11/22,11/23/25,foster_home,1,Lake,Lake,504234,1200
14508,11/23/25,7/1/26,foster_home,2,Lake,Lake,503911,220
14509,1/1/22,10/4/22,foster_home,1,Cook,Kane,502923,276
14509,10/4/22,10/5/22,foster_home,2,Cook,Kane,502880,1
14509,10/5/22,1/20/24,kin,3,Cook,Cook,NA,472
14509,1/20/24,7/1/26,foster_home,4,Cook,Will,506969,893
14510,10/10/24,7/1/26,foster_home,1,Rock Island,Rock Island,505916,629
14511,1/30/23,2/16/23,foster_home,1,Cook,Cook,500961,17
14511,2/16/23,2/18/23,foster_home,2,Cook,Lake,503966,2
14511,2/18/23,5/26/23,kin,3,Cook,Livingston,NA,97
14511,5/26/23,6/9/23,foster_home,4,Cook,Macoupin,504558,14
14511,6/9/23,6/12/23,foster_home,5,Cook,Pulaski,505693,3
14511,6/12/23,6/28/23,foster_home,6,Cook,Perry,505550,16
14513,8/30/24,3/20/26,foster_home,1,Will,Jersey,502645,567
14513,3/20/26,7/1/26,foster_home,2,Will,Crawford,501039,103
14514,1/1/22,1/24/23,kin,1,Cook,Fayette,NA,388
14514,1/24/23,10/18/24,foster_home,2,Cook,Monroe,505185,633
14514,10/18/24,7/1/26,foster_home,3,Cook,Cook,500693,621
14521,10/5/25,11/13/25,kin,1,Madison,Madison,NA,39
14521,11/13/25,12/11/25,foster_home,2,Madison,Kankakee,503325,28
14521,12/11/25,7/1/26,kin,3,Madison,Madison,NA,202
14522,1/1/22,6/20/23,foster_home,1,Cook,Will,506918,535
14522,6/20/23,6/22/23,nonfamily,2,Cook,Madison,800216,2
14522,6/22/23,8/23/23,foster_home,3,Cook,Cook,500739,62
14522,8/23/23,10/25/23,foster_home,4,Cook,DuPage,501667,63
14522,10/25/23,10/31/23,foster_home,5,Cook,Kane,503247,6
14524,8/9/25,7/1/26,kin,1,Macon,Macon,NA,326
14525,1/18/22,1/19/22,foster_home,1,Winnebago,Clinton,500572,1
14528,4/13/24,10/14/25,kin,1,DuPage,DuPage,NA,549
14528,10/14/25,5/1/26,kin,2,DuPage,DuPage,NA,199
14528,5/1/26,5/20/26,kin,3,DuPage,Will,NA,19
14528,5/20/26,7/1/26,foster_home,4,DuPage,Saline,505929,42
14531,4/2/22,4/8/22,foster_home,1,Cook,Lake,503858,6
14531,4/8/22,7/17/22,foster_home,2,Cook,Lake,503639,100
14531,7/17/22,10/23/25,kin,3,Cook,Cook,NA,1194
14531,10/23/25,7/1/26,foster_home,4,Cook,Will,507112,251
14532,1/19/25,2/12/25,foster_home,1,Cook,DuPage,501637,24
14532,2/12/25,7/1/26,kin,2,Cook,Cook,NA,504
14533,9/17/23,12/14/23,foster_home,1,Cook,DuPage,501341,88
14533,12/14/23,3/2/24,foster_home,2,Cook,DuPage,501341,79
14533,3/2/24,7/1/26,kin,3,Cook,Cook,NA,851
14534,4/26/24,7/23/24,foster_home,1,Adams,Adams,500013,88
14534,7/23/24,6/15/26,kin,2,Adams,Marshall,NA,692
14534,6/15/26,7/1/26,foster_home,3,Adams,Adams,500041,16
14535,1/1/22,3/21/23,kin,1,DuPage,Edgar,NA,444
14537,5/31/26,7/1/26,foster_home,1,Cook,Will,507089,31
14538,4/25/22,1/2/23,kin,1,DuPage,DuPage,NA,252
14539,1/1/22,10/5/23,foster_home,1,Kane,Kane,503033,642
14540,1/1/22,10/6/23,foster_home,1,DeKalb,LaSalle,503541,643
14540,10/6/23,7/1/26,kin,2,DeKalb,Ford,NA,999
14541,1/1/22,5/25/23,foster_home,1,DuPage,DuPage,501468,509
14541,5/25/23,12/20/24,foster_home,2,DuPage,Whiteside,506738,575
14542,5/6/26,7/1/26,kin,1,Cook,Cook,NA,56
14544,1/1/22,6/23/22,kin,1,Kankakee,Whiteside,NA,173
14545,12/17/25,12/28/25,foster_home,1,Coles,Coles,500630,11
14545,12/28/25,2/18/26,foster_home,2,Coles,Pulaski,505696,52
14545,2/18/26,7/1/26,kin,3,Coles,Coles,NA,133
14546,1/1/22,11/21/22,kin,1,Greene,Jersey,NA,324
14548,12/21/24,12/30/24,foster_home,1,Winnebago,Coles,500624,9
14548,12/30/24,7/1/26,foster_home,2,Winnebago,Winnebago,507404,548
14549,2/10/23,3/2/23,foster_home,1,DuPage,DuPage,501470,20
14549,3/2/23,1/21/26,foster_home,2,DuPage,Marion,504642,1056
14549,1/21/26,2/4/26,kin,3,DuPage,Fayette,NA,14
14549,2/4/26,7/1/26,foster_home,4,DuPage,DuPage,501596,147
14551,4/13/25,5/20/25,foster_home,1,McLean,Bureau,500276,37
14551,5/20/25,5/24/25,foster_home,2,McLean,McHenry,504894,4
14551,5/24/25,7/1/26,kin,3,McLean,Montgomery,NA,403
14552,3/9/23,9/13/23,foster_home,1,Will,Bond,500095,188
14552,9/13/23,11/19/25,kin,2,Will,Will,NA,798
14552,11/19/25,11/21/25,nonfamily,3,Will,Mercer,800249,2
14552,11/21/25,7/1/26,kin,4,Will,Will,NA,222
14556,12/5/23,5/24/24,foster_home,1,Cook,Lake,503817,171
14557,3/28/24,9/29/24,kin,1,McHenry,Jasper,NA,185
14557,9/29/24,1/12/25,foster_home,2,McHenry,Menard,505113,105
14557,1/12/25,3/3/25,foster_home,3,McHenry,McHenry,504873,50
14557,3/3/25,7/1/26,foster_home,4,McHenry,Calhoun,500288,485
14560,9/6/25,3/24/26,kin,1,Lawrence,Lawrence,NA,199
14560,3/24/26,4/3/26,foster_home,2,Lawrence,Tazewell,506370,10
14563,1/1/22,7/5/23,kin,1,Cook,Brown,NA,550
14563,7/5/23,7/11/23,foster_home,2,Cook,Cook,500957,6
14564,6/6/24,7/13/24,foster_home,1,Lake,Lake,503665,37
14564,7/13/24,10/11/24,kin,2,Lake,McLean,NA,90
14568,1/1/22,5/7/24,foster_home,1,DuPage,Warren,506534,857
14568,5/7/24,7/1/26,foster_home,2,DuPage,DuPage,501617,785
14569,1/1/22,6/24/23,kin,1,Cook,Clark,NA,539
14569,6/24/23,7/9/23,foster_home,2,Cook,Lake,504159,15
14569,7/9/23,9/14/25,kin,3,Cook,Ford,NA,798
14569,9/14/25,9/16/25,foster_home,4,Cook,Adams,500035,2
14569,9/16/25,12/21/25,foster_home,5,Cook,Lake,504057,96
14570,5/25/25,6/4/25,foster_home,1,Cook,DuPage,501461,10
14570,6/4/25,7/26/25,foster_home,2,Cook,Will,507046,52
14570,7/26/25,7/1/26,foster_home,3,Cook,DuPage,501393,340
14571,1/1/22,4/28/24,foster_home,1,Lake,Wabash,506487,848
14572,1/1/22,3/13/22,foster_home,1,Cook,DuPage,501565,71
14572,3/13/22,4/10/22,foster_home,2,Cook,Warren,506534,28
14572,4/10/22,6/3/22,foster_home,3,Cook,DuPage,501435,54
14573,5/9/26,6/1/26,foster_home,1,Cook,Cook,500982,23
14573,6/1/26,7/1/26,kin,2,Cook,Cook,NA,30
14574,1/1/22,8/25/24,foster_home,1,Cook,Cook,500775,967
14574,8/25/24,7/1/26,kin,2,Cook,Cook,NA,675
14576,1/1/22,8/4/22,kin,1,Lake,Wayne,NA,215
14576,8/4/22,8/29/22,foster_home,2,Lake,Crawford,501039,25
14577,12/11/23,12/12/23,foster_home,1,Kane,Pope,505662,1
14577,12/12/23,1/21/24,foster_home,2,Kane,DeKalb,501197,40
14577,1/21/24,7/15/24,kin,3,Kane,Kane,NA,176
14577,7/15/24,8/15/24,kin,4,Kane,Henry,NA,31
14577,8/15/24,8/20/24,foster_home,5,Kane,Kane,502917,5
14577,8/20/24,8/24/24,foster_home,6,Kane,Kane,503035,4
14577,8/24/24,3/9/25,foster_home,7,Kane,Kane,502904,197
14577,3/9/25,7/1/26,foster_home,8,Kane,Kane,503046,479
14578,9/27/22,6/28/24,kin,1,DuPage,Bond,NA,640
14578,6/28/24,8/7/24,foster_home,2,DuPage,Gallatin,502162,40
14578,8/7/24,8/19/24,foster_home,3,DuPage,Peoria,505474,12
14578,8/19/24,9/6/24,foster_home,4,DuPage,DuPage,501740,18
14579,11/27/23,2/12/24,foster_home,1,Will,Hardin,502342,77
14579,2/12/24,8/23/24,foster_home,2,Will,Will,506752,193
14579,8/23/24,7/1/26,kin,3,Will,Will,NA,677
14584,1/1/22,5/18/22,kin,1,Sangamon,Grundy,NA,137
14584,5/18/22,7/3/22,foster_home,2,Sangamon,Sangamon,505960,46
14584,7/3/22,8/31/25,kin,3,Sangamon,Sangamon,NA,1155
14584,8/31/25,7/1/26,kin,4,Sangamon,Sangamon,NA,304
14585,1/1/22,12/23/23,kin,1,Cook,Hamilton,NA,721
14585,12/23/23,8/1/25,kin,2,Cook,Clay,NA,587
14585,8/1/25,8/6/25,foster_home,3,Cook,DuPage,501408,5
14585,8/6/25,7/1/26,kin,4,Cook,Douglas,NA,329
14586,12/30/22,7/26/25,foster_home,1,Whiteside,Fayette,501947,939
14586,7/26/25,7/1/26,kin,2,Whiteside,Sangamon,NA,340
14588,1/1/22,3/19/23,kin,1,DuPage,DuPage,NA,442
14588,3/19/23,5/13/23,foster_home,2,DuPage,DuPage,501698,55
14589,1/1/22,8/12/23,foster_home,1,Cook,Ogle,505404,588
14589,8/12/23,5/31/24,kin,2,Cook,Cook,NA,293
14589,5/31/24,6/30/24,kin,3,Cook,Cook,NA,30
14590,1/1/22,10/12/22,kin,1,DuPage,DuPage,NA,284
14590,10/12/22,12/16/22,foster_home,2,DuPage,Clark,500495,65
14590,12/16/22,3/28/24,kin,3,DuPage,Union,NA,468
14590,3/28/24,2/11/26,foster_home,4,DuPage,Woodford,507441,685
14590,2/11/26,7/1/26,kin,5,DuPage,DuPage,NA,140
14594,11/30/25,12/12/25,foster_home,1,Macon,Hamilton,502272,12
14594,12/12/25,1/18/26,foster_home,2,Macon,Macon,504475,37
14594,1/18/26,2/24/26,foster_home,3,Macon,Macon,504499,37
14600,3/2/25,4/10/25,foster_home,1,DuPage,DuPage,501567,39
14600,4/10/25,5/26/25,foster_home,2,DuPage,Logan,504409,46
14600,5/26/25,7/1/26,foster_home,3,DuPage,DuPage,501439,401
14601,1/1/22,5/9/22,foster_home,1,Bureau,Jasper,502568,128
14601,5/9/22,6/29/25,foster_home,2,Bureau,Clark,500511,1147
14601,6/29/25,7/1/26,kin,3,Bureau,DeKalb,NA,367
14602,1/1/22,2/24/22,kin,1,Cook,Cook,NA,54
14603,1/1/22,4/11/23,kin,1,Cook,Cook,NA,465
14603,4/11/23,6/3/23,kin,2,Cook,Cook,NA,53
14603,6/3/23,4/16/26,foster_home,3,Cook,DuPage,501463,1048
14604,1/7/24,7/1/26,kin,1,McHenry,Jersey,NA,906
14605,1/1/22,11/21/22,kin,1,DuPage,DuPage,NA,324
14605,11/21/22,11/26/22,foster_home,2,DuPage,DuPage,501671,5
14606,2/3/23,2/22/23,foster_home,1,Kendall,Crawford,501040,19
14606,2/22/23,11/19/25,kin,2,Kendall,Clinton,NA,1001
14608,1/1/22,2/1/22,kin,1,Rock Island,Rock Island,NA,31
14608,2/1/22,5/5/24,kin,2,Rock Island,Rock Island,NA,824
14608,5/5/24,5/17/24,foster_home,3,Rock Island,Fayette,501957,12
14609,1/1/23,12/6/25,foster_home,1,DuPage,Whiteside,506712,1070
14613,1/1/22,11/15/23,kin,1,Kane,McDonough,NA,683
14613,11/15/23,11/16/23,nonfamily,2,Kane,Putnam,800286,1
14614,3/20/24,4/23/24,foster_home,1,Christian,Bureau,500277,34
14614,4/23/24,7/1/26,foster_home,2,Christian,White,506673,799
14617,6/11/25,7/1/26,foster_home,1,Kendall,Randolph,505761,385
14618,5/12/26,6/26/26,foster_home,1,Whiteside,Whiteside,506738,45
14618,6/26/26,7/1/26,kin,2,Whiteside,McLean,NA,5
14621,9/5/24,7/1/26,kin,1,Bureau,Bureau,NA,664
14622,4/30/25,5/24/25,kin,1,DuPage,McHenry,NA,24
14622,5/24/25,7/1/26,foster_home,2,DuPage,Massac,504734,403
14623,1/1/22,5/3/23,foster_home,1,McLean,McLean,504949,487
14623,5/3/23,9/23/24,kin,2,McLean,Franklin,NA,509
14623,9/23/24,10/11/24,kin,3,McLean,McLean,NA,18
14623,10/11/24,8/17/25,foster_home,4,McLean,McLean,504981,310
14623,8/17/25,9/25/25,kin,5,McLean,McLean,NA,39
14623,9/25/25,7/1/26,kin,6,McLean,McLean,NA,279
14625,1/1/22,8/25/23,foster_home,1,Cook,Will,507013,601
14625,8/25/23,7/21/25,foster_home,2,Cook,DuPage,501709,696
14625,7/21/25,9/5/25,foster_home,3,Cook,Douglas,501230,46
14626,8/18/22,8/19/22,foster_home,1,Grundy,DuPage,501761,1
14626,8/19/22,2/26/24,foster_home,2,Grundy,Grundy,502239,556
14626,2/26/24,4/7/24,foster_home,3,Grundy,Madison,504581,41
14626,4/7/24,4/20/24,foster_home,4,Grundy,Winnebago,507411,13
14626,4/20/24,12/18/25,foster_home,5,Grundy,Calhoun,500305,607
14628,1/1/22,4/10/23,foster_home,1,Winnebago,Douglas,501237,464
14628,4/10/23,10/8/23,kin,2,Winnebago,Winnebago,NA,181
14628,10/8/23,2/2/25,kin,3,Winnebago,Knox,NA,483
14628,2/2/25,7/12/25,foster_home,4,Winnebago,Marshall,504688,160
14628,7/12/25,8/7/25,foster_home,5,Winnebago,Lake,503617,26
14628,8/7/25,7/1/26,kin,6,Winnebago,Winnebago,NA,328
14629,1/1/22,10/25/23,foster_home,1,Rock Island,Knox,503484,662
14629,10/25/23,6/20/25,kin,2,Rock Island,Brown,NA,604
14629,6/20/25,8/31/25,foster_home,3,Rock Island,Schuyler,506032,72
14629,8/31/25,7/1/26,kin,4,Rock Island,Rock Island,NA,304
14631,10/28/25,7/1/26,kin,1,DuPage,Washington,NA,246
14632,4/21/23,6/25/23,foster_home,1,Winnebago,Marion,504656,65
14632,6/25/23,9/3/23,kin,2,Winnebago,Winnebago,NA,70
14632,9/3/23,11/8/23,foster_home,3,Winnebago,Winnebago,507411,66
14632,11/8/23,11/18/23,foster_home,4,Winnebago,Monroe,505227,10
14632,11/18/23,1/1/24,foster_home,5,Winnebago,Boone,500205,44
14632,1/1/24,1/28/24,foster_home,6,Winnebago,Iroquois,502468,27
14632,1/28/24,3/14/24,foster_home,7,Winnebago,McLean,505101,46
14632,3/14/24,6/12/26,kin,8,Winnebago,Macoupin,NA,820
14632,6/12/26,6/15/26,foster_home,9,Winnebago,Morgan,505323,3
14632,6/15/26,7/1/26,foster_home,10,Winnebago,Monroe,505219,16
14635,8/11/23,11/7/23,foster_home,1,Will,Iroquois,502457,88
14635,11/7/23,7/1/25,kin,2,Will,McLean,NA,602
14635,7/1/25,7/2/25,nonfamily,3,Will,Edwards,800088,1
14635,7/2/25,8/1/25,foster_home,4,Will,Will,507025,30
14636,1/1/22,1/5/23,foster_home,1,McLean,Scott,506059,369
14637,3/24/22,4/12/22,foster_home,1,LaSalle,Bond,500094,19
14637,4/12/22,6/29/22,foster_home,2,LaSalle,LaSalle,503555,78
14637,6/29/22,7/12/22,foster_home,3,LaSalle,LaSalle,503525,13
14637,7/12/22,11/28/22,kin,4,LaSalle,LaSalle,NA,139
14637,11/28/22,3/8/26,foster_home,5,LaSalle,Cass,500376,1196
14637,3/8/26,3/17/26,foster_home,6,LaSalle,LaSalle,503522,9
14637,3/17/26,3/19/26,nonfamily,7,LaSalle,Moultrie,800262,2
14637,3/19/26,7/1/26,foster_home,8,LaSalle,Randolph,505750,104
14638,1/1/22,2/23/22,foster_home,1,Jefferson,Pulaski,505697,53
14639,7/20/25,8/11/25,kin,1,Will,Will,NA,22
14639,8/11/25,10/19/25,foster_home,2,Will,Fayette,501968,69
14639,10/19/25,7/1/26,foster_home,3,Will,Will,507157,255
14640,1/1/22,10/6/23,foster_home,1,Cook,Kane,503208,643
14642,9/25/25,4/14/26,kin,1,DuPage,Iroquois,NA,201
14642,4/14/26,5/20/26,kin,2,DuPage,Adams,NA,36
14643,7/10/23,2/17/24,kin,1,Cook,Cook,NA,222
14644,7/14/22,8/12/22,foster_home,1,Cook,Clark,500494,29
14644,8/12/22,2/8/23,foster_home,2,Cook,Lake,503655,180
14644,2/8/23,9/24/25,kin,3,Cook,Cook,NA,959
14644,9/24/25,12/1/25,foster_home,4,Cook,Will,507112,68
14644,12/1/25,7/1/26,kin,5,Cook,Franklin,NA,212
14645,1/1/22,6/27/24,foster_home,1,Champaign,Kankakee,503273,908
14645,6/27/24,4/22/26,kin,2,Champaign,Champaign,NA,664
14645,4/22/26,6/17/26,foster_home,3,Champaign,Clinton,500564,56
14646,1/1/22,12/15/23,foster_home,1,McHenry,Mason,504728,713
14649,1/1/22,5/23/22,kin,1,Will,Will,NA,142
14651,11/14/25,7/1/26,kin,1,McLean,Kendall,NA,229
14652,8/4/23,7/1/26,kin,1,Will,Will,NA,1062
14653,1/1/22,6/5/23,foster_home,1,DuPage,Effingham,501925,520
14653,6/5/23,6/12/23,foster_home,2,DuPage,DuPage,501338,7
14653,6/12/23,6/20/23,foster_home,3,DuPage,DuPage,501653,8
14653,6/20/23,10/4/23,foster_home,4,DuPage,DuPage,501486,106
14653,10/4/23,10/23/23,foster_home,5,DuPage,DuPage,501441,19
14653,10/23/23,12/23/23,foster_home,6,DuPage,Effingham,501909,61
14653,12/23/23,4/29/24,foster_home,7,DuPage,Warren,506547,128
14653,4/29/24,5/25/24,foster_home,8,DuPage,Kane,502921,26
14653,5/25/24,6/10/24,kin,9,DuPage,DuPage,NA,16
14654,11/2/22,5/1/24,kin,1,Kankakee,Kankakee,NA,546
14654,5/1/24,7/8/24,kin,2,Kankakee,Kankakee,NA,68
14654,7/8/24,11/26/24,kin,3,Kankakee,Piatt,NA,141
14654,11/26/24,12/14/24,foster_home,4,Kankakee,Franklin,502041,18
14654,12/14/24,7/1/26,foster_home,5,Kankakee,Kankakee,503279,564
14656,1/1/22,10/19/22,foster_home,1,McLean,Richland,505818,291
14656,10/19/22,11/16/22,kin,2,McLean,McLean,NA,28
14659,1/1/22,6/14/23,foster_home,1,Kankakee,Kankakee,503341,529
14659,6/14/23,4/22/26,kin,2,Kankakee,Menard,NA,1043
14660,2/17/23,11/11/24,foster_home,1,Cook,Kane,502765,633
14660,11/11/24,1/6/25,nonfamily,2,Cook,Menard,800247,56
14660,1/6/25,1/23/25,foster_home,3,Cook,Will,507202,17
14660,1/23/25,5/12/26,kin,4,Cook,Cook,NA,474
14660,5/12/26,7/1/26,kin,5,Cook,Cook,NA,50
14661,1/1/22,9/21/22,foster_home,1,Lake,Lake,504242,263
14662,1/1/22,9/27/22,kin,1,Piatt,Franklin,NA,269
14662,9/27/22,9/30/22,foster_home,2,Piatt,Pike,505617,3
14662,9/30/22,3/23/24,foster_home,3,Piatt,Madison,504585,540
