id_child,removal_date,discharge_date,age_at_removal,most_recent_age,removal_county
14443,1/1/22,4/5/23,6,7,Jefferson
14446,1/1/22,8/29/22,16,16,Rock Island
14452,12/26/23,2/14/24,6,6,McHenry
14456,1/1/22,5/21/24,11,13,Cook
14458,1/12/23,3/10/23,12,12,Christian
14462,1/1/22,NA,9,13,DeKalb
14463,1/31/26,NA,8,8,DuPage
14464,2/28/23,7/26/23,12,12,Cook
14465,1/1/22,NA,2,6,Winnebago
14466,1/1/22,NA,12,16,Rock Island
14470,1/1/22,10/8/23,1,2,Will
14471,10/16/23,NA,2,4,Ogle
14472,1/1/22,1/26/22,13,13,Madison
14476,1/1/22,3/21/23,5,6,Cook
14477,5/7/26,NA,15,15,Cook
14478,1/1/22,6/25/24,12,14,Knox
14480,1/1/22,12/12/24,14,16,Cook
14483,4/30/24,11/25/24,6,6,DuPage
14484,4/7/23,2/6/25,2,3,Lake
14485,5/9/24,NA,0,2,McHenry
14487,1/1/22,8/3/24,1,3,DuPage
14488,6/21/23,NA,0,3,Kane
14490,1/1/22,9/16/22,10,10,Adams
14492,1/1/22,7/15/24,12,14,DuPage
14493,7/31/25,NA,1,1,Lake
14497,1/1/22,7/3/22,5,5,McHenry
14498,1/1/22,NA,4,8,Will
14499,8/11/23,1/6/24,1,1,Cook
14500,1/1/22,1/6/24,0,2,Whiteside
14502,5/14/23,NA,10,13,Lake
14503,8/8/22,3/9/23,10,10,Sangamon
14504,1/1/22,NA,0,4,Macon
14508,8/11/22,NA,8,11,Lake
14509,1/1/22,NA,3,7,Cook
14510,10/10/24,NA,5,6,Rock Island
14511,1/30/23,6/28/23,1,1,Cook
14513,8/30/24,NA,14,15,Will
14514,1/1/22,NA,12,16,Cook
14521,10/5/25,NA,6,6,Madison
14522,1/1/22,10/31/23,5,6,Cook
14524,8/9/25,NA,11,11,Macon
14525,1/18/22,1/19/22,0,0,Winnebago
14528,4/13/24,NA,3,5,DuPage
14531,4/2/22,NA,2,6,Cook
14532,1/19/25,NA,4,5,Cook
14533,9/17/23,NA,13,15,Cook
14534,4/26/24,NA,1,3,Adams
14535,1/1/22,3/21/23,14,15,DuPage
14537,5/31/26,NA,0,0,Cook
14538,4/25/22,1/2/23,14,14,DuPage
14539,1/1/22,10/5/23,9,10,Kane
14540,1/1/22,NA,3,7,DeKalb
14541,1/1/22,12/20/24,2,4,DuPage
14542,5/6/26,NA,17,17,Cook
14544,1/1/22,6/23/22,12,12,Kankakee
14545,12/17/25,NA,17,17,Coles
14546,1/1/22,11/21/22,6,6,Greene
14548,12/21/24,NA,0,1,Winnebago
14549,2/10/23,NA,9,12,DuPage
14551,4/13/25,NA,9,10,McLean
14552,3/9/23,NA,8,11,Will
14556,12/5/23,5/24/24,2,2,Cook
14557,3/28/24,NA,15,17,McHenry
14560,9/6/25,4/3/26,13,13,Lawrence
14563,1/1/22,7/11/23,3,4,Cook
14564,6/6/24,10/11/24,4,4,Lake
14568,1/1/22,NA,3,7,DuPage
14569,1/1/22,12/21/25,2,5,Cook
14570,5/25/25,NA,7,8,Cook
14571,1/1/22,4/28/24,8,10,Lake
14572,1/1/22,6/3/22,8,8,Cook
14573,5/9/26,NA,13,13,Cook
14574,1/1/22,NA,11,15,Cook
14576,1/1/22,8/29/22,15,15,Lake
14577,12/11/23,NA,8,10,Kane
14578,9/27/22,9/6/24,7,8,DuPage
14579,11/27/23,NA,6,8,Will
14584,1/1/22,NA,3,7,Sangamon
14585,1/1/22,NA,0,4,Cook
14586,12/30/22,NA,3,6,Whiteside
14588,1/1/22,5/13/23,7,8,DuPage
14589,1/1/22,6/30/24,4,6,Cook
14590,1/1/22,NA,4,8,DuPage
14594,11/30/25,2/24/26,6,6,Macon
14600,3/2/25,NA,14,15,DuPage
14601,1/1/22,NA,11,15,Bureau
14602,1/1/22,2/24/22,17,17,Cook
14603,1/1/22,4/16/26,0,4,Cook
14604,1/7/24,NA,11,13,McHenry
14605,1/1/22,11/26/22,2,2,DuPage
14606,2/3/23,11/19/25,0,2,Kendall
14608,1/1/22,5/17/24,6,8,Rock Island
14609,1/1/23,12/6/25,10,12,DuPage
14613,1/1/22,11/16/23,1,2,Kane
14614,3/20/24,NA,0,2,Christian
14617,6/11/25,NA,1,2,Kendall
14618,5/12/26,NA,10,10,Whiteside
14621,9/5/24,NA,12,13,Bureau
14622,4/30/25,NA,7,8,DuPage
14623,1/1/22,NA,5,9,McLean
14625,1/1/22,9/5/25,5,8,Cook
14626,8/18/22,12/18/25,6,9,Grundy
14628,1/1/22,NA,13,17,Winnebago
14629,1/1/22,NA,3,7,Rock Island
14631,10/28/25,NA,1,1,DuPage
14632,4/21/23,NA,6,9,Winnebago
14635,8/11/23,8/1/25,1,2,Will
14636,1/1/22,1/5/23,11,12,McLean
14637,3/24/22,NA,13,17,LaSalle
14638,1/1/22,2/23/22,5,5,Jefferson
14639,7/20/25,NA,12,12,Will
14640,1/1/22,10/6/23,2,3,Cook
14642,9/25/25,5/20/26,12,12,DuPage
14643,7/10/23,2/17/24,17,17,Cook
14644,7/14/22,NA,5,8,Cook
14645,1/1/22,6/17/26,2,6,Champaign
14646,1/1/22,12/15/23,2,3,McHenry
14649,1/1/22,5/23/22,12,12,Will
14651,11/14/25,NA,1,1,McLean
14652,8/4/23,NA,2,4,Will
14653,1/1/22,6/10/24,12,14,DuPage
14654,11/2/22,NA,13,16,Kankakee
14656,1/1/22,11/16/22,9,9,McLean
14659,1/1/22,4/22/26,8,12,Kankakee
14660,2/17/23,NA,11,14,Cook
14661,1/1/22,9/21/22,2,2,Lake
14662,1/1/22,3/23/24,14,16,Piatt
14664,1/1/22,5/21/24,7,9,Lake
14666,12/19/22,11/15/23,17,17,Cook
14668,6/14/26,NA,17,17,Will
14672,5/23/26,NA,7,7,Shelby
14673,1/1/22,1/13/23,1,2,Stephenson
14675,12/19/22,5/14/25,3,5,Kane
14676,12/5/25,NA,17,17,Winnebago
14678,12/6/24,NA,16,17,Will
14679,7/2/24,NA,12,14,Morgan
14683,1/1/22,2/1/23,9,10,Cook
14684,10/26/25,4/27/26,9,9,Will
14685,2/24/25,3/6/25,13,13,LaSalle
14687,3/3/24,NA,4,6,Henry
14688,1/1/22,NA,13,17,Jefferson
14689,5/8/23,1/31/26,15,17,Tazewell
14693,1/11/22,9/22/24,15,17,Cook
14696,1/1/22,NA,10,14,Champaign
14702,5/27/24,NA,10,12,Peoria
14705,1/1/22,NA,7,11,Winnebago
14711,12/5/24,NA,2,3,Effingham
14714,6/30/22,6/27/23,3,3,Lake
14715,11/21/23,2/12/24,0,0,Hancock
14720,6/29/23,4/15/25,1,2,Will
14723,1/2/23,NA,3,6,Cook
14725,3/15/26,NA,3,3,Kane
14732,3/30/24,NA,9,11,Cook
14733,12/30/22,NA,3,6,Will
14736,1/1/22,3/15/22,6,6,Lake
14737,1/1/22,NA,8,12,Williamson
14738,1/1/22,7/22/24,9,11,Kane
14743,1/1/22,7/8/24,6,8,Will
14744,1/1/22,NA,10,14,Cook
14746,12/26/22,5/23/26,7,10,Will
14750,1/1/22,9/18/24,14,16,Cook
14751,7/31/23,3/5/25,13,14,DuPage
14754,11/20/24,NA,14,15,Knox
14755,7/10/24,NA,16,17,Lake
14756,6/19/24,NA,0,2,Lake
14757,1/1/22,NA,1,5,Will
14758,9/19/22,10/19/25,0,3,Adams
14760,1/1/22,3/24/22,13,13,Cook
14764,1/1/22,NA,11,15,DuPage
14767,1/1/22,NA,7,11,Cook
14772,1/1/22,NA,6,10,Vermilion
14773,1/1/22,5/4/24,12,14,Will
14774,1/1/22,NA,7,11,Will
14776,4/3/22,4/23/25,11,14,Lake
14777,2/27/23,3/18/24,13,14,Will
14778,8/26/25,NA,6,6,Cook
14780,1/1/22,1/31/25,2,5,Cook
14781,3/18/26,NA,0,0,Cook
14782,1/1/22,NA,13,17,Cook
14784,2/3/22,NA,12,16,Lake
14785,1/1/22,2/28/23,12,13,Peoria
14786,9/16/23,NA,9,11,Rock Island
14787,1/1/22,10/23/23,6,7,Cook
14790,1/1/22,4/13/24,14,16,Warren
14792,1/1/22,6/15/23,0,1,Cook
14793,1/1/22,6/20/22,5,5,Will
14797,1/1/22,4/30/26,8,12,Kane
14798,1/1/22,10/22/23,12,13,Logan
14799,1/1/22,10/14/22,14,14,Vermilion
14800,1/1/24,NA,13,15,Will
14803,5/8/22,7/19/23,5,6,Lake
14807,1/1/22,4/9/26,6,10,Kane
14808,6/13/22,10/17/22,1,1,Macon
14809,1/1/22,NA,3,7,McHenry
14810,1/1/22,5/20/24,2,4,Cook
14812,8/24/23,6/2/26,15,17,Cook
14816,6/23/23,NA,0,3,Whiteside
14817,1/1/22,2/9/22,4,4,Will
14819,1/1/22,5/7/24,11,13,Kankakee
14820,12/15/23,1/13/24,15,15,Vermilion
14821,5/29/24,NA,14,16,DuPage
14825,2/8/26,NA,0,0,Cook
14827,1/1/22,7/26/23,4,5,McHenry
14832,4/13/25,NA,4,5,Lake
14835,11/5/22,NA,4,7,Clinton
14838,7/14/25,NA,9,9,Cook
14840,1/1/22,NA,2,6,Cook
14842,1/1/22,8/18/24,3,5,McLean
14843,6/21/25,9/21/25,3,3,Cook
14844,3/28/23,7/25/24,4,5,Winnebago
14846,4/27/24,NA,8,10,Will
14848,6/27/23,NA,5,8,Rock Island
14849,1/1/22,NA,13,17,DuPage
14850,1/1/22,8/24/25,1,4,Cook
14851,7/27/22,8/15/25,5,8,Lake
14852,2/20/23,NA,13,16,Kane
14859,1/1/22,7/8/23,11,12,Rock Island
14861,1/1/22,2/9/22,6,6,Cook
14862,3/8/24,NA,12,14,Kane
14863,1/1/22,NA,12,16,Will
14864,3/15/22,7/21/24,15,17,Iroquois
14865,1/1/22,7/28/23,4,5,Effingham
14866,7/16/22,NA,4,7,Cook
14868,1/10/25,NA,16,17,DuPage
14869,8/28/22,9/25/22,3,3,St. Clair
14870,1/1/22,NA,7,11,Peoria
14871,5/23/22,NA,11,15,Will
14872,1/1/22,5/7/24,15,17,Cook
14876,1/1/22,5/15/26,8,12,Cook
14879,4/18/25,NA,12,13,DuPage
14880,7/6/24,NA,12,13,Cook
14882,5/27/22,NA,4,8,Winnebago
14883,3/5/26,NA,7,7,Sangamon
14886,11/22/25,NA,11,11,DuPage
14887,1/27/23,4/8/23,17,17,Will
14889,4/14/25,11/3/25,15,15,Cook
14890,1/1/22,4/18/24,13,15,Cook
14891,1/1/22,NA,1,5,Franklin
14894,1/1/22,11/2/24,6,8,McHenry
14901,1/1/22,8/5/24,7,9,McLean
14903,1/1/22,12/5/25,4,7,Will
14904,1/1/22,6/26/23,2,3,DuPage
14905,1/1/22,NA,4,8,Jo Daviess
14908,1/1/22,12/16/22,11,11,Cook
14910,7/31/24,NA,3,4,Cook
14913,1/1/22,NA,6,10,De Witt
14914,1/1/22,5/7/24,4,6,DeKalb
14917,7/18/22,4/9/24,7,8,Pope
14918,1/1/22,3/30/22,2,2,DuPage
14922,1/1/22,1/23/22,12,12,Kane
14924,3/17/23,9/20/25,8,10,Cook
14926,1/1/22,NA,9,13,DeKalb
14927,1/1/22,9/20/25,5,8,Macoupin
14929,1/1/22,12/11/24,2,4,Monroe
14930,2/3/22,NA,11,15,Cook
14931,1/1/22,7/10/23,5,6,DuPage
14932,3/24/23,6/25/26,8,11,McHenry
14933,1/1/22,NA,11,15,Lake
14934,1/1/22,10/21/23,2,3,Kendall
14937,1/1/22,1/24/22,13,13,Cook
14940,4/30/24,9/23/25,7,8,Winnebago
14945,1/1/22,1/26/23,1,2,Cook
14948,3/9/26,NA,6,6,DuPage
14950,1/1/22,4/18/26,0,4,Rock Island
14953,1/1/22,11/27/24,15,17,Cook
14958,7/25/24,8/31/24,8,8,Lake
14959,1/1/22,10/9/23,6,7,Madison
14960,1/1/22,2/28/24,14,16,Lake
14961,1/1/22,9/27/24,6,8,Kane
14962,10/16/24,11/29/25,7,8,Will
14963,10/29/22,4/13/25,0,2,Cook
14965,1/1/22,5/2/23,4,5,Cook
14966,1/1/22,3/2/22,14,14,Cook
14967,2/5/23,7/10/25,0,2,DeKalb
14968,9/14/25,4/17/26,17,17,Cook
14970,1/20/22,2/26/22,15,15,Cook
14971,5/20/26,NA,7,7,Cook
14972,7/27/22,4/20/25,7,9,Lake
14973,1/1/22,1/9/26,7,11,Grundy
14974,12/9/23,4/25/26,0,2,DuPage
14975,12/11/24,NA,8,9,Lake
14976,1/1/22,NA,9,13,Lake
14978,11/17/22,10/17/24,7,8,DuPage
14979,2/3/26,NA,4,4,Randolph
14981,1/1/22,NA,12,16,Montgomery
14983,1/1/22,10/9/23,3,4,DuPage
14984,1/1/22,4/5/26,13,17,Champaign
14987,1/1/22,9/1/23,9,10,Cook
14988,1/1/22,1/14/26,5,9,Saline
14994,3/12/22,5/16/23,9,10,Cook
14997,1/1/22,11/28/24,15,17,Greene
14999,1/1/22,NA,11,15,Cook
15000,1/25/23,3/2/23,14,14,DuPage
15002,6/24/23,NA,10,13,Cook
15003,12/4/23,NA,13,15,Kane
15004,1/1/22,11/8/24,13,15,Winnebago
15005,1/1/22,1/27/23,7,8,Putnam
15007,12/15/23,NA,12,14,Cook
15008,1/7/22,4/24/22,3,3,Vermilion
15009,12/16/23,NA,4,6,McHenry
15012,1/1/22,NA,7,11,Mason
15016,2/20/26,NA,2,2,Lake
15018,3/24/23,4/18/23,1,1,Champaign
15019,1/1/22,8/6/25,5,8,Cook
15020,1/19/22,NA,11,15,McHenry
15021,3/30/23,NA,9,12,Cook
15022,12/24/25,NA,8,8,Fulton
15024,4/30/25,NA,16,17,Tazewell
15028,12/1/23,NA,15,17,Stephenson
15029,9/13/23,NA,0,2,Vermilion
15030,1/1/22,NA,11,15,Lake
15032,1/1/22,NA,4,8,Moultrie
15033,10/11/22,NA,4,7,Will
15034,3/15/22,5/20/25,2,5,Will
15035,1/1/22,11/3/23,1,2,DuPage
15036,1/1/22,NA,13,17,Cook
15037,1/1/22,5/24/25,11,14,Effingham
15039,1/1/22,2/11/24,13,15,Cook
15040,1/1/22,1/22/26,1,5,DuPage
15041,1/1/22,1/6/22,14,14,Winnebago
15043,8/22/24,NA,5,6,Kane
15044,1/1/22,6/11/22,12,12,Carroll
15047,1/1/22,NA,2,6,Cook
15051,12/22/22,12/23/24,3,5,Kane
15052,1/1/22,1/4/25,1,4,Christian
15053,1/1/22,1/28/25,13,16,Henry
15054,8/16/24,NA,4,5,Livingston
15055,8/30/23,NA,13,15,Kankakee
15057,1/1/22,12/10/23,13,14,Cook
15058,1/1/22,5/11/22,14,14,Cook
15059,11/6/22,10/5/25,11,13,Cook
15060,2/5/22,NA,13,17,Lake
15061,1/12/25,NA,1,2,Kankakee
15068,5/12/22,9/21/25,2,5,Livingston
15069,1/1/22,9/21/25,14,17,Lake
15071,1/1/22,8/3/24,1,3,Tazewell
15074,8/4/22,NA,2,5,Will
15076,12/5/25,2/9/26,1,1,Madison
15077,1/1/22,9/10/22,9,9,Peoria
15078,1/1/22,NA,5,9,Madison
15079,1/1/22,NA,12,16,Jackson
15080,7/1/25,NA,6,7,DuPage
15081,11/27/22,7/30/23,16,16,Cook
15082,9/12/22,NA,12,15,Cook
15083,7/8/23,NA,11,13,Cook
15085,3/19/22,4/3/22,6,6,Jefferson
15086,1/1/22,9/18/25,3,6,Macon
15087,5/31/23,NA,7,10,Cook
15088,1/1/22,1/13/22,2,2,Cook
15093,1/1/22,NA,4,8,Cook
15095,1/1/22,NA,6,10,Will
15097,6/10/26,NA,12,12,Rock Island
15098,5/5/24,NA,11,13,Cook
15099,4/4/22,4/11/22,1,1,Cook
15102,1/1/22,NA,1,5,Kane
15103,1/1/22,NA,12,16,DuPage
15104,5/30/22,NA,8,12,Lake
15105,6/16/26,NA,6,6,Cook
15106,1/1/22,3/20/23,0,1,Bureau
15108,1/1/22,12/17/22,8,8,Rock Island
15109,1/1/22,11/16/22,7,7,Will
15110,1/1/22,NA,4,8,Madison
15111,7/27/23,NA,5,7,DuPage
15113,1/1/22,9/11/24,7,9,Winnebago
15114,5/9/23,5/30/26,6,9,Lake
15116,5/25/26,NA,4,4,Madison
15117,12/19/23,NA,15,17,Lake
15118,4/18/23,NA,11,14,Kendall
15119,1/1/22,8/24/22,12,12,DuPage
15122,1/1/22,7/10/22,10,10,Rock Island
15123,1/1/22,NA,12,16,Kane
15124,12/9/25,1/1/26,10,10,Cook
15127,1/1/22,4/3/23,5,6,Lake
15129,1/1/22,11/6/22,0,0,Lake
15130,1/1/22,NA,0,4,Lake
15131,1/5/23,6/19/25,12,14,Kane
15132,1/1/22,8/2/25,4,7,Ogle
15134,9/12/22,11/9/22,11,11,Peoria
15136,3/29/25,NA,3,4,Cook
15137,1/1/22,12/8/23,9,10,Cook
15138,1/1/22,NA,11,15,DuPage
15140,10/28/24,3/20/25,15,15,DuPage
15141,1/1/22,NA,0,4,Rock Island
15144,4/16/23,NA,3,6,Cook
15145,9/3/25,NA,8,8,Moultrie
15146,1/3/23,2/7/25,15,17,Grundy
15147,1/1/22,8/13/23,14,15,Kane
15152,1/1/22,1/21/23,1,2,Marion
15153,1/1/22,3/23/23,1,2,Cook
15154,1/1/22,NA,7,11,LaSalle
15157,9/10/25,NA,2,2,Effingham
15160,1/1/22,10/13/23,3,4,Cook
15161,10/17/22,1/6/25,0,2,Will
15163,3/29/22,NA,7,11,Madison
15164,1/1/22,8/15/22,0,0,Will
15166,10/8/25,NA,12,12,Coles
15167,9/28/24,NA,12,13,Lake
15170,5/17/25,NA,11,12,Kane
15174,1/1/22,11/5/22,6,6,Winnebago
15179,1/1/22,4/16/23,3,4,DuPage
15180,10/20/23,12/29/23,10,10,Woodford
15182,1/1/22,NA,1,5,Cook
15183,1/1/22,7/26/24,2,4,Kane
15185,1/1/22,NA,4,8,DuPage
15186,1/1/22,NA,12,16,Cook
15187,1/1/22,2/22/22,3,3,Peoria
15189,5/3/25,NA,11,12,McHenry
15190,1/30/26,NA,17,17,DuPage
15191,1/1/22,NA,3,7,Effingham
15194,1/1/22,1/22/22,0,0,Kane
15195,1/1/22,5/26/24,7,9,Fayette
15198,1/1/22,5/11/22,3,3,Jefferson
15199,1/1/22,3/3/26,11,15,Lake
15200,1/1/22,NA,11,15,Champaign
15203,3/26/23,8/3/23,3,3,Williamson
15204,5/13/25,NA,1,2,Christian
15206,1/1/22,NA,11,15,Cook
15207,10/5/23,NA,7,9,Cook
15208,12/7/22,NA,7,10,Greene
15211,1/1/22,NA,12,16,Lake
15213,1/1/22,12/6/24,11,13,Kendall
15214,1/1/22,3/7/23,2,3,Will
15216,1/1/22,9/1/23,11,12,Lake
15217,1/1/22,7/1/23,16,17,Champaign
15218,1/1/22,NA,11,15,Macoupin
15219,1/1/22,9/27/23,2,3,Cook
15220,3/8/24,NA,8,10,Lake
15223,1/1/22,1/2/22,13,13,Macon
15224,1/1/22,NA,8,12,Cook
15225,2/5/22,5/22/26,13,17,McHenry
15226,8/31/25,NA,10,10,Lake
15227,2/7/26,NA,9,9,Kane
15231,1/1/22,NA,8,12,Kane
15232,6/27/22,6/1/25,6,8,St. Clair
15234,1/1/22,3/17/25,10,13,Tazewell
15235,10/9/22,3/28/24,6,7,Will
15237,1/1/22,NA,7,11,Lake
15238,1/1/22,9/3/24,6,8,Vermilion
15239,5/23/25,NA,13,14,Will
15243,1/6/24,NA,9,11,Rock Island
15244,8/16/23,4/11/24,5,5,Jackson
15245,1/1/22,7/6/24,13,15,Lake
15246,12/20/25,NA,14,14,Lake
15248,8/12/22,9/27/23,11,12,Grundy
15249,7/14/23,9/22/24,9,10,Champaign
15250,2/6/26,NA,15,15,McHenry
15256,11/24/25,NA,5,5,St. Clair
15257,3/9/24,NA,5,7,Sangamon
15258,1/1/22,10/17/23,13,14,DuPage
15260,6/20/23,NA,13,16,DuPage
15262,12/31/24,NA,1,2,Cook
15264,5/2/25,6/23/25,5,5,Douglas
15267,1/1/22,3/14/23,2,3,DuPage
15269,1/1/22,2/27/24,4,6,Will
15271,6/19/23,NA,14,17,Cook
15273,1/1/22,6/23/24,13,15,DeKalb
15274,1/1/22,11/29/25,5,8,Lake
15275,1/1/22,3/19/23,13,14,Will
15276,12/24/24,4/2/25,1,1,Montgomery
15277,4/30/26,NA,6,6,Lake
15278,1/1/22,11/22/22,17,17,Sangamon
15284,1/1/22,NA,9,13,LaSalle
15287,1/1/22,1/20/25,12,15,Cook
15289,11/11/25,NA,6,6,Cook
15290,1/1/22,1/2/25,14,17,DuPage
15293,3/17/26,NA,3,3,Madison
15294,12/16/25,NA,10,10,Peoria
15296,12/5/24,NA,16,17,Winnebago
15298,1/1/22,10/22/25,12,15,McDonough
15299,1/1/22,NA,5,9,Cook
15300,11/21/24,NA,3,4,Lake
15301,1/1/22,3/16/23,13,14,McLean
15303,8/7/25,8/15/25,13,13,Cook
15305,3/9/24,NA,6,8,Cook
15306,3/14/25,NA,0,1,Cook
15307,12/15/25,NA,10,10,Sangamon
15310,1/1/22,12/10/22,16,16,Grundy
15312,2/5/25,NA,8,9,DuPage
15313,1/1/22,1/24/22,14,14,DuPage
15314,1/1/22,8/5/22,2,2,DuPage
15316,1/1/22,6/25/22,5,5,Crawford
15318,1/1/22,11/9/23,6,7,Will
15320,1/16/24,9/4/24,14,14,St. Clair
15323,10/3/25,NA,0,0,Christian
15324,1/26/23,NA,8,11,McHenry
15325,1/1/22,NA,5,9,DuPage
15326,7/21/22,7/13/24,4,5,Fulton
15327,1/1/22,5/25/25,4,7,Kendall
15328,4/10/23,3/25/26,2,4,Cook
15331,1/1/22,NA,12,16,McLean
15332,11/29/22,NA,3,6,Grundy
15333,1/1/22,4/29/23,8,9,Cook
15334,6/12/23,NA,4,7,Perry
15335,5/8/26,NA,11,11,Cook
15336,6/1/24,NA,15,17,Cook
15337,7/28/22,NA,12,15,Cook
15344,1/1/22,10/2/22,9,9,Lake
15346,7/23/25,NA,13,13,Kendall
15347,8/17/23,8/19/23,10,10,Winnebago
15348,7/8/23,1/16/24,15,15,Will
15350,8/19/23,10/2/23,16,16,Cook
15351,1/1/22,1/19/24,15,17,Richland
15352,1/1/22,4/10/22,3,3,Kane
15353,1/1/22,9/14/23,15,16,Kendall
15355,1/1/22,7/27/23,3,4,DuPage
15357,10/7/23,NA,6,8,DeKalb
15358,8/16/25,NA,13,13,McHenry
15359,1/1/22,5/6/24,11,13,Effingham
15360,1/8/22,NA,10,14,Lake
15363,7/2/25,2/15/26,2,2,DuPage
15364,6/26/26,NA,5,5,Rock Island
15365,1/1/22,2/6/23,16,17,St. Clair
15366,5/23/26,NA,12,12,Lake
15367,1/1/22,10/20/23,14,15,DeKalb
15368,1/9/22,9/25/24,0,2,DuPage
15369,1/1/22,5/23/25,1,4,Christian
15370,1/1/22,1/11/24,9,11,McHenry
15372,4/14/26,NA,16,16,Kankakee
15373,8/30/22,8/13/24,7,8,Kendall
15376,1/1/22,2/7/23,10,11,Winnebago
15379,1/1/22,10/27/22,3,3,St. Clair
15380,1/1/22,NA,7,11,Cook
15381,1/24/24,NA,2,4,Kane
15383,2/2/23,NA,5,8,Peoria
15384,2/16/22,8/18/24,9,11,Cook
15386,4/13/26,NA,8,8,St. Clair
15388,1/1/22,12/16/25,8,11,Cook
15391,4/19/23,NA,7,10,Rock Island
15392,5/22/26,NA,4,4,Jo Daviess
15397,3/28/23,NA,0,3,Winnebago
15400,6/6/25,NA,10,11,Winnebago
15402,1/4/22,1/18/26,3,7,Lake
15404,11/25/23,NA,14,16,Cook
15406,4/14/26,NA,3,3,Will
15408,1/1/22,1/18/23,16,17,Cook
15414,10/4/25,NA,5,5,Sangamon
15419,3/1/24,NA,9,11,Lake
15420,1/1/22,NA,13,17,Kane
15426,1/1/22,NA,0,4,Lake
15427,3/22/24,8/20/25,7,8,Cook
15429,5/2/24,NA,8,10,Will
15431,1/1/22,12/10/22,1,1,Lake
15435,1/1/22,8/3/24,3,5,Ogle
15436,11/5/25,6/5/26,10,10,Cook
15437,1/1/22,NA,11,15,Cook
15440,1/1/22,8/6/25,0,3,Cook
15442,3/6/24,5/25/24,11,11,McDonough
15443,6/16/24,NA,7,9,Lake
15444,12/21/24,NA,1,2,Madison
15445,11/26/22,5/14/25,12,14,Cook
15446,1/1/22,2/27/23,14,15,Will
15447,1/1/22,12/5/23,3,4,Cook
15448,1/1/22,6/22/22,11,11,McHenry
15449,1/1/22,4/11/24,7,9,Ogle
15455,1/1/22,NA,7,11,Cook
15457,5/7/22,5/8/22,6,6,DuPage
15461,1/1/22,NA,10,14,Knox
15466,1/20/22,NA,10,14,Cook
15470,1/1/22,11/2/23,6,7,LaSalle
15473,1/1/22,4/7/22,5,5,Will
15474,8/25/23,10/30/23,6,6,Cook
15476,8/4/25,NA,0,0,Livingston
15483,2/18/23,1/30/26,3,5,Cook
15485,6/23/23,1/6/26,12,14,Sangamon
15490,1/1/22,12/22/25,11,14,Lake
15492,1/26/25,NA,12,13,Madison
15493,6/19/23,NA,7,10,Cook
15494,11/16/24,NA,5,6,Macoupin
15497,1/1/22,9/2/24,6,8,Cook
15498,6/23/22,9/26/24,15,17,Cook
15499,9/4/24,NA,11,12,DuPage
15500,4/2/23,7/11/25,12,14,Peoria
15504,6/7/24,NA,13,15,Lake
15506,1/1/22,4/30/25,8,11,DuPage
15507,1/1/22,NA,1,5,Cook
15508,1/1/22,9/9/22,14,14,Will
15510,1/1/22,1/21/26,11,15,Will
15511,8/7/22,4/26/25,10,12,Cass
15512,1/1/22,NA,4,8,Cook
15515,12/16/23,NA,12,14,Adams
15516,12/4/22,1/16/23,12,12,Cook
15517,9/14/23,NA,7,9,Kankakee
15518,1/1/22,6/30/23,12,13,Cook
15523,4/25/25,NA,15,16,Cook
15524,1/1/22,NA,2,6,Cook
15526,2/21/26,NA,8,8,Cook
15527,12/19/22,1/9/23,12,12,McDonough
15529,11/12/23,6/17/25,2,3,Greene
15530,1/1/22,4/11/24,9,11,DuPage
15533,7/19/22,NA,9,12,Cook
15534,1/1/22,8/23/24,11,13,Winnebago
15535,1/1/22,6/30/26,4,8,Kane
15536,1/1/22,7/5/23,10,11,DuPage
15537,1/1/22,NA,5,9,Tazewell
15538,1/1/22,6/8/25,2,5,DuPage
15539,2/1/24,NA,8,10,Whiteside
15542,1/1/22,7/14/22,8,8,Cook
15547,1/1/22,10/25/23,1,2,Ogle
15549,1/1/22,3/13/23,16,17,Cook
15550,1/1/22,3/1/23,11,12,Lake
15551,1/1/22,NA,10,14,Madison
15552,3/2/22,5/20/23,5,6,Cook
15553,1/1/22,NA,6,10,Douglas
15555,1/1/22,1/11/23,6,7,Lake
15558,1/1/22,NA,11,15,McHenry
15564,7/24/23,10/10/23,0,0,Cook
15565,1/1/22,12/30/23,7,8,Winnebago
15570,1/1/22,10/5/22,2,2,Rock Island
15571,1/1/22,NA,11,15,Will
15572,8/2/23,2/25/26,15,17,Knox
15573,1/1/22,3/1/24,10,12,Adams
15574,1/1/22,7/25/23,15,16,Clay
15576,6/20/26,NA,11,11,Winnebago
15578,1/1/22,3/22/25,1,4,McLean
15579,1/1/22,7/15/24,0,2,Cook
15580,1/1/22,3/27/22,0,0,Cook
15582,9/7/25,NA,11,11,Cook
15583,1/1/22,7/20/24,0,2,Jackson
15587,1/1/22,6/22/26,6,10,Lake
15590,2/6/22,NA,7,11,Vermilion
15593,3/13/22,4/28/22,13,13,Cook
15596,3/5/24,4/23/24,3,3,Lake
15597,1/1/22,NA,9,13,Champaign
15598,1/1/22,NA,8,12,Cook
15600,3/23/23,NA,11,14,DuPage
15601,1/1/22,6/15/23,6,7,Kankakee
15606,1/1/22,7/22/22,11,11,Boone
15607,11/17/23,NA,0,2,Henry
15608,1/1/22,9/18/23,13,14,Bond
15612,1/1/22,3/5/24,2,4,Lake
